read_name,chrom,start,end,strand,gff_start,gff_end,gff_strand,product,overlap_bp,sample
19_YCZ4B8_17,NC_014532.2,924175,926271,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
19_YCZ4B8_17,NC_014532.2,924175,926271,+,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
22_YCZ4B8_17,NC_014532.2,924175,926271,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
22_YCZ4B8_17,NC_014532.2,924175,926271,+,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
31_YCZ4B8_17,NC_014532.2,924175,926270,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
31_YCZ4B8_17,NC_014532.2,924175,926270,+,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
34_YCZ4B8_17,NC_014532.2,924175,926174,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
34_YCZ4B8_17,NC_014532.2,924175,926174,+,924722,926212,-,sodium/proline symporter PutP,1453,YCZ4B8_17_m.S.00231.overlaps
10_YCZ4B8_17,NC_014532.2,924175,926271,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
10_YCZ4B8_17,NC_014532.2,924175,926271,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
16_YCZ4B8_17,NC_014532.2,924175,925018,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
16_YCZ4B8_17,NC_014532.2,924175,925018,-,924722,926212,-,sodium/proline symporter PutP,297,YCZ4B8_17_m.S.00231.overlaps
20_YCZ4B8_17,NC_014532.2,924175,926271,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
20_YCZ4B8_17,NC_014532.2,924175,926271,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
24_YCZ4B8_17,NC_014532.2,924175,926271,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
24_YCZ4B8_17,NC_014532.2,924175,926271,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
28_YCZ4B8_17,NC_014532.2,924175,926251,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
28_YCZ4B8_17,NC_014532.2,924175,926251,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
29_YCZ4B8_17,NC_014532.2,924175,926271,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
29_YCZ4B8_17,NC_014532.2,924175,926271,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
36_YCZ4B8_17,NC_014532.2,924175,925141,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
36_YCZ4B8_17,NC_014532.2,924175,925141,-,924722,926212,-,sodium/proline symporter PutP,420,YCZ4B8_17_m.S.00231.overlaps
40_YCZ4B8_17,NC_014532.2,924175,926256,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
40_YCZ4B8_17,NC_014532.2,924175,926256,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
37_YCZ4B8_17,NC_014532.2,924184,925932,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
37_YCZ4B8_17,NC_014532.2,924184,925932,+,924722,926212,-,sodium/proline symporter PutP,1211,YCZ4B8_17_m.S.00231.overlaps
12_YCZ4B8_17,NC_014532.2,924185,926052,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
12_YCZ4B8_17,NC_014532.2,924185,926052,+,924722,926212,-,sodium/proline symporter PutP,1331,YCZ4B8_17_m.S.00231.overlaps
18_YCZ4B8_17,NC_014532.2,924185,925683,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
18_YCZ4B8_17,NC_014532.2,924185,925683,+,924722,926212,-,sodium/proline symporter PutP,962,YCZ4B8_17_m.S.00231.overlaps
39_YCZ4B8_17,NC_014532.2,924185,926271,+,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
39_YCZ4B8_17,NC_014532.2,924185,926271,+,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
21_YCZ4B8_17,NC_014532.2,924243,926271,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
21_YCZ4B8_17,NC_014532.2,924243,926271,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
6_YCZ4B8_17,NC_014532.2,924269,925468,-,924326,924619,+,hypothetical protein,294,YCZ4B8_17_m.S.00231.overlaps
6_YCZ4B8_17,NC_014532.2,924269,925468,-,924722,926212,-,sodium/proline symporter PutP,747,YCZ4B8_17_m.S.00231.overlaps
26_YCZ4B8_17,NC_014532.2,924349,926256,-,924326,924619,+,hypothetical protein,270,YCZ4B8_17_m.S.00231.overlaps
26_YCZ4B8_17,NC_014532.2,924349,926256,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
4_YCZ4B8_17,NC_014532.2,924519,924788,-,924326,924619,+,hypothetical protein,100,YCZ4B8_17_m.S.00231.overlaps
4_YCZ4B8_17,NC_014532.2,924519,924788,-,924722,926212,-,sodium/proline symporter PutP,67,YCZ4B8_17_m.S.00231.overlaps
2_YCZ4B8_17,NC_014532.2,924607,926271,-,924326,924619,+,hypothetical protein,12,YCZ4B8_17_m.S.00231.overlaps
2_YCZ4B8_17,NC_014532.2,924607,926271,-,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
11_YCZ4B8_17,NC_014532.2,924705,926271,+,924722,926212,-,sodium/proline symporter PutP,1491,YCZ4B8_17_m.S.00231.overlaps
16_YCZ4B8_17,NC_014532.2,925100,925985,-,924722,926212,-,sodium/proline symporter PutP,885,YCZ4B8_17_m.S.00231.overlaps
36_YCZ4B8_17,NC_014532.2,925155,926271,-,924722,926212,-,sodium/proline symporter PutP,1057,YCZ4B8_17_m.S.00231.overlaps
4_YCZ4B8_17,NC_014532.2,925157,926271,-,924722,926212,-,sodium/proline symporter PutP,1055,YCZ4B8_17_m.S.00231.overlaps
18_YCZ4B8_17,NC_014532.2,925714,926271,+,924722,926212,-,sodium/proline symporter PutP,498,YCZ4B8_17_m.S.00231.overlaps
